Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
201501QK50226,2,9,0,9,0,1,0,0,0,0,3,1,2,1,-1,-1,1248,2,4,-1,-1,-1
201501QK50228,1,11,0,5,0,2,0,0,0,0,0,1,1,1,46,8,-1,-1,-1,-1,1,-1
201501QK50229,1,9,0,18,0,1,0,0,0,0,1,1,1,2,28,6,1598,1,8,-1,1,-1
201501QK50230,1,9,0,4,0,1,0,0,0,0,2,1,6,2,38,7,1598,1,9,-1,1,-1
201501QK50230,2,9,0,18,0,1,0,0,0,0,1,1,6,1,42,7,-1,-1,-1,-1,1,-1
201501QK50231,1,9,0,4,0,1,0,0,0,0,2,1,6,1,41,7,1590,1,15,-1,1,-1
201501QK50231,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,1799,1,9,-1,-1,-1
201501QK50232,1,3,0,13,0,0,1,0,0,0,4,1,6,1,21,5,125,1,5,-1,1,-1
201501QK50233,1,9,0,10,0,8,0,0,0,0,2,1,6,2,45,7,1896,2,7,-1,1,-1
201501QK50233,2,21,0,18,0,8,0,0,0,0,1,1,1,1,25,5,-1,-1,-1,-1,1,-1
201501QK50234,1,9,0,18,0,0,0,0,0,0,2,1,2,1,43,7,1686,2,2,-1,1,-1
201501QK50234,2,9,0,18,0,0,0,10,5,7,1,1,2,1,54,8,-1,-1,-1,-1,1,-1
201501QK50236,1,9,0,18,0,0,0,0,0,0,4,1,6,1,36,7,-1,-1,-1,-1,1,-1
201501QK50236,2,9,0,5,0,0,0,4,0,0,3,1,6,1,22,5,1390,1,4,-1,1,-1
201501QK50236,3,9,0,2,0,0,0,4,0,0,2,1,6,1,46,8,1798,1,2,-1,-1,-1
201501QK50236,4,3,0,2,0,0,0,0,0,0,3,1,6,1,20,4,108,1,3,-1,-1,-1
201501QK50237,1,9,0,2,0,1,0,0,0,0,3,1,6,1,59,9,-1,-1,-1,-1,1,-1
201501QK50237,2,1,0,18,0,1,0,8,0,0,4,1,6,1,45,7,-1,-1,-1,-1,1,-1
201501QK50238,1,4,0,4,0,1,0,0,0,0,2,1,1,1,45,7,125,1,-1,-1,1,-1
201501QK50238,2,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,-1,1796,1,14,-1,-1,-1
201501QK50239,1,9,0,18,0,0,0,4,0,0,1,1,6,1,44,7,1396,1,19,-1,1,-1
201501QK50240,1,3,0,18,0,8,0,0,0,0,1,1,2,1,52,8,125,1,8,-1,1,-1
201501QK50240,2,19,0,18,0,8,0,0,0,0,2,1,1,1,35,6,2400,2,13,-1,1,-1
201501QK50241,1,1,0,18,0,8,0,0,0,0,3,1,6,1,32,6,-1,-1,-1,-1,1,-1
201501QK50241,2,9,0,18,0,8,0,0,0,0,4,1,6,1,40,7,-1,-1,-1,-1,-1,-1
201501QK50242,1,9,0,18,0,1,0,0,0,0,3,1,6,1,29,6,1968,2,8,-1,1,-1
201501QK50243,1,8,0,18,0,8,0,0,0,0,1,1,1,1,32,6,1896,2,9,-1,-1,-1
201501QK50243,2,9,0,9,0,6,0,0,0,0,4,1,6,1,-1,-1,3199,1,17,-1,1,-1
201501QK50244,1,9,0,5,0,7,0,0,0,0,2,1,2,2,50,8,1590,1,11,-1,1,-1
201501QK50244,2,9,0,5,0,7,0,0,0,0,1,1,6,2,27,6,1968,2,6,-1,1,-1
201501QK50245,1,4,0,18,0,1,0,0,0,0,3,1,6,1,51,8,487,1,9,-1,1,-1
201501QK50245,2,9,0,11,0,1,0,0,0,0,4,1,6,1,38,7,1461,2,6,-1,1,-1
201501QK50246,1,8,0,18,0,1,0,0,0,0,1,1,1,1,38,7,-1,-1,-1,-1,1,-1
201501QK50247,1,9,0,7,0,5,0,0,0,0,1,1,6,2,27,6,1598,2,4,-1,1,-1
201501QK50247,2,9,0,8,0,1,0,0,0,0,3,1,1,1,50,8,1997,2,2,-1,1,-1
201501QK50248,1,1,0,18,0,8,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,-1,1,-1
201501QK50248,2,9,0,9,0,5,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50249,1,9,0,18,0,8,0,0,0,0,1,1,6,1,49,8,2460,2,8,-1,1,-1
201501QK50249,2,9,0,9,0,5,0,0,1,0,2,1,6,1,31,6,1999,1,8,-1,1,-1
201501QK50250,1,9,0,5,0,8,0,0,0,0,1,1,6,2,30,6,-1,-1,-1,-1,1,-1
201501QK50250,2,1,0,18,0,8,0,0,0,0,3,1,6,2,43,7,-1,-1,-1,-1,-1,-1
201501QK50251,1,9,0,18,0,0,0,0,0,0,1,1,6,1,71,10,1997,2,1,-1,1,-1
201501QK50251,2,9,0,18,0,0,0,0,0,0,2,1,6,1,57,9,1870,2,7,-1,1,-1
201501QK50253,1,1,0,18,0,8,0,0,0,0,4,1,6,1,33,6,-1,-1,-1,-1,1,-1
201501QK50253,2,9,0,16,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50254,1,3,0,18,0,2,0,0,0,0,1,1,6,1,18,4,124,1,4,-1,1,-1
201501QK50254,2,9,0,9,0,2,0,0,0,0,3,1,6,1,44,7,1198,1,10,-1,1,-1
201501QK50255,1,5,0,9,0,8,1,0,0,0,3,1,6,1,56,9,599,1,11,-1,1,-1
201501QK50256,1,11,0,4,0,0,0,0,0,0,0,1,1,1,49,8,9360,2,5,-1,1,-1
201501QK50257,1,9,0,6,0,2,0,0,0,0,3,1,6,1,42,7,1995,2,6,-1,1,-1
201501QK50257,2,2,0,18,0,2,0,0,0,0,1,1,6,1,24,5,599,1,9,-1,-1,-1
201501QK50258,1,9,0,3,0,8,0,0,0,0,2,1,6,2,52,8,1598,1,4,-1,1,-1
201501QK50258,2,3,0,18,0,8,0,0,0,0,1,1,6,1,19,4,-1,-1,-1,-1,1,-1
201501QK50260,1,9,0,18,0,8,0,0,0,0,1,1,6,2,38,7,1998,1,7,-1,1,-1
201501QK50260,2,4,0,18,0,8,0,0,0,0,4,1,6,1,38,7,279,1,5,-1,1,-1
201501QK50261,1,9,0,5,0,1,0,0,0,0,3,1,6,2,22,5,998,1,2,-1,1,-1
201501QK50261,2,11,0,14,0,1,0,0,0,0,4,1,1,1,65,9,6700,2,6,-1,-1,-1
201501QK50262,1,9,0,3,0,1,0,0,0,0,3,1,6,2,27,6,1296,1,7,-1,1,-1
201501QK50262,2,21,0,14,0,1,0,0,0,0,3,1,1,1,-1,-1,4250,2,4,-1,-1,-1
201501QK50264,1,9,0,5,0,8,0,0,0,0,3,1,6,1,48,8,1400,2,10,-1,1,-1
201501QK50264,2,4,0,17,0,8,0,0,0,0,1,1,6,1,39,7,487,1,22,-1,1,-1
201501QK50265,1,9,0,9,0,8,0,0,0,0,1,1,6,1,34,6,-1,-1,-1,-1,1,-1
201501QK50265,2,3,0,14,0,8,0,0,0,0,4,1,6,1,27,6,125,1,12,-1,3,-1
201501QK50267,1,9,0,3,0,2,0,0,0,0,2,1,6,1,36,7,1781,1,12,-1,1,-1
201501QK50267,2,9,0,18,0,2,0,0,0,0,1,1,1,1,50,8,-1,-1,-1,-1,1,-1
201501QK50268,1,9,0,18,0,0,0,0,0,0,1,1,6,1,30,6,1242,1,1,-1,1,-1
201501QK50268,2,1,0,18,0,0,0,0,0,0,3,1,6,1,9,2,-1,-1,-1,-1,1,-1
201501QK50269,1,9,0,18,0,0,0,4,0,0,4,1,6,2,32,6,1360,1,9,-1,1,-1
201501QK50269,2,9,0,2,0,0,0,0,0,0,3,1,6,2,35,6,1368,1,11,-1,1,-1
201501QK50269,3,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,-1,4398,1,11,-1,-1,-1
201501QK50270,1,9,0,18,0,1,0,0,0,0,1,1,1,1,76,11,1895,1,16,-1,1,-1
201501QK50270,2,9,0,4,0,1,0,0,0,0,2,1,1,2,61,9,1240,1,11,-1,1,-1
201501QK50271,1,1,0,18,0,8,0,0,0,0,3,1,6,1,16,4,-1,-1,-1,-1,1,-1
201501QK50271,2,9,0,5,0,8,0,0,0,0,1,1,6,1,46,8,1794,1,7,-1,1,-1
201501QK50272,1,4,0,18,0,2,0,0,0,0,4,1,2,1,39,7,748,1,25,-1,-1,-1
201501QK50273,1,9,0,9,0,8,0,0,0,0,1,1,6,1,37,7,1390,1,14,-1,1,-1
201501QK50273,2,1,0,18,0,8,0,0,0,0,3,1,6,1,23,5,-1,-1,-1,-1,1,-1
201501QK50274,1,9,0,7,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50274,2,9,0,18,0,8,0,0,0,0,4,1,6,1,25,5,2996,1,8,-1,1,-1
201501QK50275,1,9,0,18,0,1,0,0,0,0,3,1,6,1,21,5,1598,1,6,-1,3,-1
201501QK50275,2,19,0,1,0,1,0,0,0,0,4,1,6,1,-1,-1,2148,2,9,-1,-1,-1
201501QK50276,1,9,0,18,0,0,0,0,0,0,1,1,6,1,42,7,1968,2,3,-1,1,-1
201501QK50277,1,11,0,18,0,0,0,0,0,0,0,1,1,1,33,6,6700,2,8,-1,1,-1
201501QK50279,1,9,0,17,0,0,0,0,0,0,1,1,6,1,41,7,1798,8,2,-1,1,-1
201501QK50280,1,1,0,3,0,0,0,0,0,0,1,1,2,1,50,8,-1,-1,-1,-1,1,-1
201501QK50280,2,9,0,1,0,0,0,0,0,0,2,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50281,1,9,0,18,0,1,0,10,1,2,1,1,6,1,57,9,1248,2,5,-1,1,-1
201501QK50282,1,9,0,3,0,0,0,0,0,0,2,1,6,1,39,7,1796,1,11,-1,1,-1
201501QK50282,2,9,0,18,0,0,0,0,0,0,1,1,6,1,27,6,1598,1,11,-1,1,-1
201501QK50283,1,9,0,18,0,1,0,0,0,0,4,1,6,2,28,6,1995,1,4,-1,1,-1
201501QK50284,1,9,0,3,0,1,0,0,0,0,2,1,6,1,29,6,1400,1,10,-1,1,-1
201501QK50284,2,9,0,4,0,1,0,0,0,0,1,1,6,1,24,5,-1,-1,-1,-1,1,-1
201501QK50285,1,3,0,18,0,1,0,0,0,0,1,1,2,1,24,5,125,1,2,-1,-1,-1
201501QK50285,2,9,0,3,0,1,0,0,0,0,2,1,2,1,58,9,1368,1,6,-1,1,-1
201501QK50285,3,9,0,3,0,1,0,0,4,1,2,1,2,1,27,6,1597,2,1,-1,1,-1
201501QK50287,1,9,0,3,0,0,0,0,0,0,2,1,6,2,39,7,2720,2,9,-1,1,-1
201501QK50287,2,9,0,4,0,0,0,0,0,0,1,1,6,2,34,6,1461,2,-1,-1,1,-1
201501QK50288,1,9,0,18,0,0,0,0,0,0,1,1,6,2,20,4,-1,-1,-1,-1,1,-1
201501QK50289,1,9,0,2,0,2,0,0,0,0,2,1,6,1,52,8,1896,2,13,-1,1,-1
201501QK50289,2,9,0,18,0,2,0,0,0,0,1,1,6,1,-1,-1,1598,1,18,-1,-1,-1
201501QK50291,1,9,0,18,0,8,0,7,0,0,1,1,1,1,21,5,1560,2,6,-1,1,-1
201501QK50291,2,9,0,9,0,8,0,7,0,0,1,1,1,1,29,6,1995,2,8,-1,1,-1
201501QK50292,1,3,0,14,0,2,0,0,0,0,1,1,2,1,44,7,-1,-1,-1,-1,1,-1
201501QK50293,1,19,0,18,0,0,0,0,0,0,4,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50294,1,2,0,4,0,2,0,0,0,0,1,1,6,1,23,5,49,1,3,-1,1,-1
201501QK50294,2,9,0,3,0,2,0,0,0,0,2,1,6,2,26,6,1229,1,1,-1,1,-1
201501QK50295,1,9,0,6,0,8,0,0,0,0,1,1,6,1,77,11,2143,2,2,-1,1,-1
201501QK50295,2,9,0,18,0,8,0,0,0,0,3,1,6,2,36,7,1995,1,8,-1,1,-1
201501QK50296,1,9,0,18,0,2,0,0,0,0,0,1,6,3,-1,-1,1299,1,11,-1,-1,-1
201501QK50297,1,8,0,18,0,1,0,0,0,0,4,1,1,1,38,7,2231,2,6,-1,1,-1
201501QK50298,1,9,0,9,0,8,0,0,0,0,1,1,1,1,32,6,1598,1,7,-1,1,-1
201501QK50298,2,9,0,18,0,8,0,10,7,7,4,1,6,1,35,6,1968,2,4,-1,1,-1
201501QK50299,1,11,0,18,0,0,0,0,0,0,1,1,1,2,60,9,4500,2,7,-1,1,-1
201501QK50300,1,9,0,1,0,0,0,0,0,0,2,1,6,2,22,5,1397,1,11,-1,1,-1
201501QK50303,1,11,0,7,0,8,0,0,0,0,4,1,1,1,31,6,9360,2,2,-1,-1,-1
201501QK50304,1,9,0,18,0,0,0,0,0,0,1,1,6,1,50,8,2494,1,23,-1,1,-1
201501QK50304,2,11,0,2,0,0,0,0,0,0,2,1,1,1,50,8,4500,2,4,-1,1,-1
201501QK50305,1,9,0,5,0,1,0,0,0,0,2,1,6,2,60,9,1599,1,7,-1,1,-1
201501QK50305,2,21,1,5,0,1,0,0,0,0,1,1,1,1,27,6,12777,2,8,-1,-1,-1
201501QK50306,1,8,0,10,0,8,0,0,0,0,2,1,1,1,24,5,1956,2,3,-1,1,-1
201501QK50306,2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50307,1,11,0,18,0,2,0,0,0,0,3,1,1,1,64,9,9360,2,5,-1,1,-1
201501QK50308,1,9,0,2,0,0,0,0,0,0,3,1,6,2,-1,-1,3311,8,8,-1,-1,-1
201501QK50308,2,1,0,18,0,0,0,8,0,0,1,1,2,2,41,7,-1,-1,-1,-1,1,-1
201501QK50309,1,9,0,8,0,1,0,0,0,0,2,1,6,2,24,5,1396,1,12,-1,1,-1
201501QK50309,2,9,0,4,0,1,1,0,0,0,1,1,6,1,-1,-1,1595,1,25,-1,-1,-1
201501QK50310,1,9,0,3,0,0,0,0,0,0,2,1,6,1,33,6,-1,-1,-1,-1,1,-1
201501QK50310,2,10,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50311,1,9,0,3,0,0,0,0,0,0,2,1,3,1,50,8,1997,1,2,-1,1,-1
201501QK50311,2,9,0,18,0,0,0,0,0,0,1,1,6,1,53,8,1769,1,13,-1,1,-1
201501QK50312,1,9,0,18,0,1,0,4,0,0,1,1,6,1,58,9,1339,8,3,-1,1,-1
201501QK50313,1,9,0,18,0,8,0,0,0,0,1,1,6,1,52,8,1248,2,1,-1,-1,-1
201501QK50313,2,1,0,18,0,8,0,0,0,0,4,1,6,1,38,7,-1,-1,-1,-1,1,-1
201501QK50314,1,9,0,5,0,2,0,0,0,0,1,1,6,1,43,7,1497,8,9,-1,-1,-1
201501QK50314,2,3,0,18,0,2,0,0,0,0,4,1,6,1,-1,-1,124,1,1,-1,1,-1
201501QK50315,1,9,0,9,0,8,0,0,0,0,4,1,6,2,68,10,1198,1,1,-1,1,-1
201501QK50315,2,1,0,15,0,8,0,0,0,0,1,1,6,1,29,6,-1,-1,-1,-1,1,-1
201501QK50316,1,9,0,7,0,8,0,0,7,10,2,1,6,2,27,6,1590,1,12,-1,1,-1
201501QK50316,2,9,0,5,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50317,1,19,0,4,0,2,0,0,0,0,2,1,1,1,-1,-1,2402,2,12,-1,-1,-1
201501QK50317,2,9,0,4,0,2,0,0,0,0,1,1,3,2,27,6,1799,1,8,-1,1,-1
201501QK50318,1,9,0,18,0,8,0,0,0,0,4,1,6,1,49,8,-1,-1,-1,-1,-1,-1
201501QK50318,2,9,0,9,0,8,0,0,0,0,1,1,6,1,22,5,1796,1,7,-1,1,-1
201501QK50320,1,5,0,14,0,8,0,0,0,0,1,1,6,1,20,4,645,1,12,-1,1,-1
201501QK50320,2,9,0,6,0,8,0,0,0,0,3,1,6,1,50,8,1995,2,-1,-1,1,-1
201501QK50321,1,9,0,18,0,8,0,0,7,10,3,1,6,2,68,10,1339,1,10,-1,1,-1
201501QK50321,2,9,0,18,0,8,0,0,0,0,1,1,6,2,46,8,1598,2,1,-1,1,-1
201501QK50322,1,9,0,18,0,2,0,0,0,0,1,1,6,1,-1,-1,1968,2,1,-1,-1,-1
201501QK50323,1,9,0,8,0,1,0,0,0,0,2,1,6,1,54,8,1796,1,5,-1,1,-1
201501QK50323,2,9,0,5,0,1,0,0,0,0,1,1,6,2,29,6,1596,1,7,-1,1,-1
201501QK50324,1,3,0,5,0,6,0,0,0,0,4,1,1,1,32,6,-1,-1,-1,-1,-1,-1
201501QK50324,2,1,0,18,0,8,0,0,0,0,1,1,2,1,35,6,-1,-1,-1,-1,1,-1
201501QK50325,1,11,0,2,0,0,0,0,0,0,0,1,1,1,31,6,9360,2,4,-1,-1,-1
201501QK50326,1,9,0,4,0,1,0,0,0,0,1,1,6,1,20,4,1229,1,8,-1,1,-1
201501QK50326,2,9,0,4,0,1,0,0,0,0,2,1,2,2,25,5,1332,1,9,-1,1,-1
201501QK50327,1,9,0,5,0,6,0,0,0,0,1,1,6,1,75,10,1598,1,14,-1,1,-1
201501QK50327,2,3,0,18,0,8,0,0,0,0,4,1,6,1,23,5,124,1,4,-1,1,-1
201501QK50329,1,2,0,4,0,8,0,0,0,0,1,1,1,1,17,4,124,1,5,-1,1,-1
201501QK50329,2,8,0,7,0,5,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50331,1,19,0,18,0,0,0,0,0,0,1,1,6,1,40,7,-1,-1,-1,-1,1,-1
201501QK50332,1,9,0,18,0,0,0,0,0,0,4,1,6,1,93,11,1997,2,6,-1,1,-1
201501QK50333,1,9,0,9,0,8,0,0,0,0,3,1,6,1,28,6,1999,1,9,-1,1,-1
201501QK50333,2,3,0,13,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,1,-1
201501QK50334,1,9,0,4,0,1,0,0,0,0,1,1,6,1,51,8,1995,2,12,-1,1,-1
201501QK50334,2,9,0,4,0,1,0,0,0,0,2,1,6,2,51,8,2200,1,14,-1,1,-1
201501QK50336,1,8,0,18,0,1,0,0,0,0,3,1,1,1,48,8,1997,2,6,-1,1,-1
201501QK50337,1,9,0,9,0,8,0,0,0,0,3,1,6,1,66,10,2148,2,8,-1,1,-1
201501QK50337,2,4,0,13,0,8,0,0,0,0,4,1,6,1,34,6,599,1,2,-1,1,-1
201501QK50338,1,9,0,3,0,1,0,0,0,0,2,1,6,1,27,6,1242,1,3,-1,1,-1
201501QK50338,2,9,0,18,0,1,0,0,0,0,1,1,6,1,53,8,-1,-1,-1,-1,1,-1
201501QK50339,1,9,0,9,0,8,0,0,0,0,1,1,6,1,21,5,1596,1,10,-1,1,-1
201501QK50339,2,1,0,13,0,8,0,0,0,0,1,1,6,1,34,6,-1,-1,-1,-1,1,-1
201501QK50340,1,3,0,9,0,5,0,7,0,0,4,1,6,1,18,4,125,1,1,-1,-1,-1
201501QK50340,2,9,0,9,0,5,0,0,0,0,0,1,1,1,45,7,-1,-1,-1,-1,-1,-1
201501QK50341,1,9,0,5,0,0,0,0,0,0,3,1,6,2,32,6,1390,1,9,-1,1,-1
201501QK50341,2,3,0,18,0,0,0,0,0,0,4,1,6,1,33,6,124,1,2,-1,1,-1
201501QK50341,3,9,0,18,0,0,0,0,0,0,3,1,6,2,49,8,1560,2,-1,-1,1,-1
201501QK50342,1,9,0,18,0,8,0,0,0,0,1,1,6,1,55,8,1783,1,14,-1,1,-1
201501QK50342,2,9,0,9,0,8,0,0,0,0,3,1,6,1,-1,-1,1969,2,-1,-1,1,-1
201501QK50343,1,9,0,18,0,8,0,0,0,0,3,1,6,1,25,5,1679,1,15,-1,1,-1
201501QK50343,2,9,0,5,0,6,0,0,0,0,1,1,6,1,-1,-1,1896,2,9,-1,-1,-1
201501QK50345,1,9,0,9,0,1,0,0,0,0,4,1,6,1,35,6,-1,-1,-1,-1,1,-1
201501QK50345,2,9,0,16,0,1,0,0,0,0,1,1,6,1,35,6,2143,2,5,-1,1,-1
201501QK50346,1,9,0,18,0,0,0,10,0,0,3,1,6,1,31,6,1596,1,9,-1,1,-1
201501QK50346,2,9,0,18,0,0,0,0,0,0,4,1,6,1,-1,-1,1998,1,7,-1,-1,-1
201501QK50347,1,9,0,1,0,2,0,0,0,0,0,1,6,1,17,4,1229,1,7,-1,1,-1
201501QK50349,1,3,0,15,0,1,0,10,0,0,3,1,6,1,34,6,125,1,-1,-1,1,-1
201501QK50349,2,9,0,3,0,1,0,0,0,0,4,1,6,1,43,7,1198,1,3,-1,1,-1
201501QK50351,1,9,0,9,0,8,0,0,0,0,1,1,6,1,23,5,1796,1,13,-1,1,-1
201501QK50351,2,2,0,18,0,8,0,0,0,0,4,1,6,1,23,5,125,1,11,-1,1,-1
201501QK50352,1,19,0,17,0,8,0,0,0,0,3,1,1,1,32,6,1248,2,3,-1,-1,-1
201501QK50352,2,9,0,11,0,8,0,0,0,0,4,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50353,1,1,0,9,0,8,0,0,0,0,4,1,6,1,42,7,-1,-1,-1,-1,1,-1
201501QK50353,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50354,1,3,0,18,0,8,0,0,0,0,1,1,1,1,24,5,125,1,6,-1,1,-1
201501QK50354,2,9,0,9,0,5,0,0,0,0,1,1,6,2,40,7,1997,2,1,-1,1,-1
201501QK50355,1,9,0,14,0,2,0,0,0,0,1,1,6,1,-1,-1,1149,1,14,-1,-1,-1
201501QK50356,1,9,0,5,0,0,0,0,0,0,3,1,6,2,36,7,1598,1,5,-1,1,-1
201501QK50358,1,9,0,9,0,8,0,0,0,0,4,1,6,2,18,4,999,1,3,-1,1,-1
201501QK50358,2,9,0,18,0,8,0,0,0,0,1,1,6,2,41,7,1997,2,7,-1,1,-1
201501QK50360,1,9,0,18,0,8,0,0,0,0,1,1,6,2,37,7,1998,1,-1,-1,1,-1
201501QK50360,2,9,0,9,0,8,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50361,1,9,0,1,0,2,0,0,0,0,2,1,6,1,-1,-1,999,1,2,-1,-1,-1
201501QK50362,1,9,0,8,0,1,0,0,0,0,2,1,6,2,40,7,1995,1,13,-1,1,-1
201501QK50362,2,19,0,5,0,1,0,0,0,0,1,1,6,2,39,7,2198,2,1,-1,1,-1
201501QK50363,1,11,0,5,2,8,0,0,0,0,0,1,1,1,59,9,4500,2,5,-1,-1,-1
201501QK50364,1,19,0,18,0,8,0,0,0,0,4,1,2,1,53,8,1896,2,11,-1,1,-1
201501QK50364,2,9,0,6,0,8,0,0,0,0,1,1,6,2,26,6,1397,1,7,-1,1,-1
201501QK50365,1,9,0,5,0,6,0,0,0,0,0,1,6,1,57,9,1995,2,8,-1,1,-1
201501QK50365,2,3,0,18,0,8,0,0,0,0,0,1,6,1,19,4,125,1,1,-1,1,-1
201501QK50366,1,11,0,4,0,0,0,0,0,0,0,1,1,1,41,7,4500,2,4,-1,1,-1
201501QK50367,1,9,0,18,0,8,0,0,0,0,3,1,6,1,33,6,1968,2,5,-1,1,-1
201501QK50367,2,9,0,9,0,5,0,0,0,0,1,1,6,2,-1,-1,1598,2,4,-1,-1,-1
201501QK50368,1,9,0,3,0,1,0,0,0,0,2,1,6,1,-1,-1,1598,1,3,-1,1,-1
201501QK50368,2,9,0,18,0,1,0,0,0,0,1,1,6,1,21,5,1400,1,16,-1,1,-1
201501QK50369,1,9,0,7,0,5,0,7,1,2,1,1,2,2,38,7,1198,1,13,-1,1,-1
201501QK50370,1,9,0,9,0,8,0,0,0,0,1,1,6,1,76,11,-1,-1,-1,-1,1,-1
201501QK50370,2,3,0,17,0,8,0,0,0,0,3,1,6,1,45,7,125,1,1,-1,1,-1
201501QK50371,1,11,0,18,0,8,0,0,0,0,0,1,1,1,60,9,9360,2,3,-1,1,-1
201501QK50372,1,3,0,18,0,0,0,0,0,0,3,1,6,1,17,4,-1,-1,-1,-1,1,-1
201501QK50372,2,9,0,13,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50373,1,8,0,9,0,8,0,7,7,0,4,1,1,1,42,7,1997,2,4,-1,1,-1
201501QK50373,2,9,0,18,0,8,0,0,0,0,1,1,6,2,34,6,1360,1,14,-1,1,-1
201501QK50374,1,9,0,9,0,6,0,0,0,0,3,1,6,1,61,9,2400,2,6,-1,1,-1
201501QK50374,2,3,0,18,0,8,0,0,0,0,1,1,6,2,30,6,108,1,2,-1,1,-1
201501QK50376,1,9,0,18,0,8,0,0,0,0,1,1,6,2,34,6,1796,1,14,-1,1,-1
201501QK50376,2,9,0,10,0,8,0,0,0,0,2,1,1,1,41,7,-1,-1,-1,-1,-1,-1
201501QK50377,1,9,0,4,0,8,0,0,0,0,0,1,3,1,40,7,1968,2,9,-1,1,-1
201501QK50378,1,9,0,18,0,0,0,0,0,0,1,1,6,1,42,7,1390,1,12,-1,1,-1
201501QK50379,1,9,0,18,0,2,0,0,0,0,4,1,1,2,57,9,1498,1,9,-1,1,-1
201501QK50379,2,9,0,6,0,2,0,0,0,0,3,1,2,1,-1,-1,2987,2,8,-1,-1,-1
201501QK50380,1,11,0,18,0,1,0,0,0,0,4,1,1,1,49,8,4500,2,6,-1,1,-1
201501QK50381,1,3,0,7,0,8,0,0,0,0,4,1,6,1,35,6,125,1,1,-1,1,-1
201501QK50382,1,2,0,18,0,8,0,0,0,0,4,1,6,1,33,6,49,1,1,-1,1,-1
201501QK50382,2,9,0,7,0,8,0,0,0,0,3,1,6,2,57,9,1396,1,14,-1,1,-1
201501QK50383,1,9,0,18,0,2,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50383,2,1,0,18,0,2,0,0,0,0,3,1,4,1,9,2,-1,-1,-1,-1,1,-1
201501QK50385,1,9,0,18,0,2,0,0,0,0,1,1,6,1,69,10,1229,1,-1,-1,1,-1
201501QK50385,2,9,0,3,0,2,0,0,0,0,2,1,6,1,44,7,-1,-1,-1,-1,1,-1
201501QK50386,1,19,0,18,0,8,0,0,0,0,4,1,6,1,40,7,2300,2,15,-1,1,-1
201501QK50386,2,9,0,7,0,8,0,0,0,0,1,1,6,1,25,5,1749,1,14,-1,-1,-1
201501QK50387,1,9,0,9,0,8,0,0,0,0,3,1,6,1,44,7,1598,2,4,-1,1,-1
201501QK50387,2,9,0,18,0,8,0,0,0,0,4,1,6,2,-1,-1,1329,1,3,-1,1,-1
201501QK50388,1,9,0,5,0,0,0,4,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501QK50388,2,9,0,2,0,0,0,0,0,0,2,1,6,1,47,8,2429,1,14,-1,1,-1
201501QK50389,1,9,0,9,0,1,0,0,0,0,1,1,6,1,-1,-1,1149,1,12,-1,1,-1
201501QK50389,2,1,0,18,0,1,0,0,0,0,3,1,6,1,39,7,-1,-1,-1,-1,1,-1
201501QK50390,1,9,0,8,0,1,0,0,0,0,2,1,6,2,51,8,1997,1,11,-1,-1,-1
201501QK50390,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1596,1,8,-1,1,-1
