Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
201511SL25995,432326,531044,-1.500252,54.673433,11,3,2,1,22/11/2015,1,06:41,169,E06000047,2,1,3,70,0,-1,-1,0,0,0,6,2,4,0,0,2,1,E01020796
201511SL26085,427554,532122,-1.574146,54.683403,11,3,1,1,30/11/2015,2,08:25,169,E06000047,4,6287,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020806
201511SL27525,428634,532449,-1.557363,54.686282,11,3,2,1,24/12/2015,5,19:30,169,E06000047,4,6287,6,30,0,-1,-1,0,0,0,4,9,1,0,0,2,2,E01020807
201511SL27725,424890,533187,-1.615374,54.693112,11,3,1,1,27/12/2015,1,19:11,169,E06000047,5,152,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01020823
2015120000243,448454,425197,-1.267199,53.720939,12,3,1,3,01/01/2015,5,05:30,187,E10000023,3,162,3,70,1,4,5,346,0,0,4,1,2,0,0,1,1,E01027892
2015120000305,381455,486583,-2.286286,54.274554,12,3,1,1,01/01/2015,5,07:30,184,E10000023,4,6255,6,60,8,4,6,0,0,0,6,7,2,0,0,2,1,E01027753
2015120000308,401068,445614,-1.985229,53.906684,12,2,3,2,01/01/2015,5,10:44,180,E10000023,3,629,1,30,1,4,3,6068,0,0,1,1,2,0,0,2,1,E01027555
2015120000359,437792,461716,-1.424272,54.050028,12,3,2,1,01/01/2015,5,12:40,182,E10000023,3,6055,6,60,6,4,5,266,0,0,1,1,2,0,0,2,1,E01027647
2015120000388,464624,425841,-1.022057,53.724978,12,3,1,1,01/01/2015,5,12:20,187,E10000023,3,1041,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01027883
2015120000440,460491,458261,-1.078304,54.016822,12,3,2,1,01/01/2015,5,15:40,189,E06000014,5,92,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013370
2015120000845,436325,505573,-1.441380,54.444270,12,3,2,1,02/01/2015,6,10:45,181,E10000023,5,1,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01027592
2015120000855,479715,471297,-0.781556,54.131351,12,3,1,1,02/01/2015,6,12:10,185,E10000023,6,425,6,30,3,4,4,1248,0,0,1,1,1,0,0,1,1,E01027789
2015120000890,428136,457733,-1.572116,54.014847,12,3,2,3,02/01/2015,6,12:10,182,E10000023,4,6161,6,60,3,4,5,256,0,0,1,4,1,0,0,2,1,E01027664
2015120001027,398985,451713,-2.016958,53.961500,12,3,2,1,02/01/2015,6,16:30,180,E10000023,6,2043,6,30,3,4,3,6131,0,4,7,1,1,0,0,1,1,E01027577
2015120001053,461424,451063,-1.065516,53.952027,12,3,1,1,02/01/2015,6,17:43,189,E06000014,5,295,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013363
2015120001147,464379,452276,-1.020240,53.962569,12,3,1,1,02/01/2015,6,19:41,189,E06000014,5,175,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013420
2015120001376,438848,464667,-1.407767,54.076471,12,3,2,1,03/01/2015,7,12:31,182,E10000023,3,6055,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01027647
2015120001437,417134,500920,-1.737565,54.403459,12,3,2,1,02/01/2015,6,15:00,184,E10000023,6,1303,6,20,3,4,6,1302,0,0,1,1,1,0,0,2,2,E01027770
2015120001566,485016,490703,-0.694967,54.304865,12,3,1,1,03/01/2015,7,19:00,185,E10000023,3,169,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01027802
2015120001826,431736,484924,-1.514331,54.259007,12,2,1,2,04/01/2015,1,10:50,181,E10000023,2,1,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01033066
2015120002005,461310,454442,-1.066575,53.982406,12,3,2,1,04/01/2015,1,19:00,189,E06000014,6,3610,6,30,0,-1,-1,0,0,0,4,1,4,0,0,1,1,E01013405
2015120002063,438652,466993,-1.410467,54.097389,12,2,3,3,04/01/2015,1,19:45,182,E10000023,2,1,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01027688
2015120002076,439884,463705,-1.392061,54.067746,12,3,2,1,04/01/2015,1,21:10,182,E10000023,2,1,3,70,0,-1,-1,0,0,0,5,1,1,0,0,2,1,E01027647
2015120002277,440835,486873,-1.374398,54.275879,12,1,3,4,05/01/2015,2,09:35,181,E10000023,3,168,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01027633
2015120002307,457938,448209,-1.119169,53.926780,12,3,3,2,05/01/2015,2,10:40,189,E06000014,3,1036,6,40,3,2,6,0,0,0,1,1,2,0,0,2,1,E01013421
2015120002407,458930,447254,-1.104248,53.918086,12,3,2,1,05/01/2015,2,15:15,189,E06000014,5,289,6,30,3,4,6,5310,0,0,1,1,2,0,0,2,1,E01013340
2015120002422,456894,424173,-1.139501,53.710887,12,3,2,1,04/01/2015,1,16:35,187,E10000023,3,19,6,60,3,4,5,410,0,0,1,1,1,0,0,2,2,E01027890
2015120002623,427730,462294,-1.577897,54.055860,12,2,1,1,05/01/2015,2,23:03,182,E10000023,5,31,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01027665
2015120002749,439873,450470,-1.393959,53.948802,12,3,2,1,06/01/2015,3,08:50,182,E10000023,4,6164,6,30,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01027703
2015120002904,432895,455942,-1.499687,53.998470,12,3,1,2,06/01/2015,3,13:45,182,E10000023,3,59,6,30,3,4,6,691,0,0,1,1,1,0,0,1,1,E01027729
2015120002935,456949,449858,-1.133921,53.941709,12,3,2,1,06/01/2015,3,15:23,189,E06000014,6,5610,6,30,3,4,6,5610,0,0,1,1,1,0,0,1,1,E01013448
2015120002977,419039,497930,-1.708411,54.376520,12,3,1,1,06/01/2015,3,16:10,184,E10000023,5,37,6,30,3,4,6,1195,0,0,1,1,2,0,0,1,1,E01027750
2015120003027,462578,451564,-1.047832,53.956391,12,3,2,1,06/01/2015,3,18:08,189,E06000014,5,408,6,30,6,4,6,7610,0,4,4,1,2,0,0,1,1,E01013401
2015120003031,468560,445039,-0.958146,53.896999,12,3,2,1,06/01/2015,3,17:10,189,E06000014,5,303,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01013452
2015120003233,454210,416516,-1.181495,53.642356,12,3,1,1,07/01/2015,4,05:30,187,E10000023,6,1105,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01027923
2015120003240,400349,452497,-1.996168,53.968548,12,3,2,2,07/01/2015,4,07:48,180,E10000023,3,65,6,60,3,4,3,6131,0,0,1,1,1,0,0,2,1,E01027576
2015120003270,506941,483919,-0.360579,54.239807,12,3,1,1,07/01/2015,4,09:00,186,E10000023,6,3355,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01027807
2015120003308,503811,488421,-0.407027,54.280895,12,3,1,1,07/01/2015,4,11:05,186,E10000023,4,1364,2,30,6,4,6,421,0,5,1,2,2,0,0,1,1,E01027804
2015120003361,458717,451401,-1.106695,53.955378,12,3,2,1,07/01/2015,4,11:50,189,E06000014,3,59,6,30,9,2,4,1224,0,0,1,1,1,0,0,1,1,E01013391
2015120003507,460097,452213,-1.085508,53.962517,12,3,2,1,07/01/2015,4,15:24,189,E06000014,3,1036,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01013366
2015120003954,436374,494630,-1.441960,54.345925,12,3,2,3,08/01/2015,5,12:20,181,E10000023,4,6271,6,30,3,4,6,2613,0,0,1,1,1,0,0,1,1,E01027611
2015120003989,445101,452889,-1.313952,53.970114,12,3,2,3,08/01/2015,5,11:50,182,E10000023,6,282,6,60,6,4,6,684,0,0,1,1,2,0,0,2,1,E01027703
2015120004113,503117,486893,-0.418208,54.267308,12,3,2,1,08/01/2015,5,17:35,186,E10000023,6,510,6,30,8,4,6,0,1,1,4,1,1,0,0,1,1,E01027825
2015120004188,430671,472943,-1.531897,54.151398,12,3,2,1,08/01/2015,5,19:30,182,E10000023,3,6108,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01027667
2015120004194,403102,490996,-1.953821,54.314546,12,3,1,1,08/01/2015,5,20:00,184,E10000023,5,34,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01027744
2015120004204,431410,455504,-1.522384,53.994626,12,2,2,1,08/01/2015,5,20:12,182,E10000023,3,59,1,30,1,4,3,6040,0,0,4,1,2,0,0,1,1,E01027658
2015120004205,429727,454382,-1.548164,53.984641,12,2,2,1,08/01/2015,5,18:00,182,E10000023,4,6162,6,30,0,-1,-1,0,0,5,4,1,2,0,0,1,1,E01027679
2015120004250,434643,453948,-1.473249,53.980436,12,3,2,1,06/01/2015,3,08:45,182,E10000023,3,661,1,60,1,4,3,658,0,0,1,1,2,0,0,2,1,E01027704
2015120004349,430867,452944,-1.530925,53.971651,12,3,1,1,09/01/2015,6,07:50,182,E10000023,3,61,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01027700
2015120004744,429778,455482,-1.547279,53.994524,12,2,1,1,09/01/2015,6,17:49,182,E10000023,6,766,6,30,3,4,6,192,0,0,4,5,2,0,0,1,1,E01027678
2015120004757,446186,431130,-1.300682,53.774467,12,3,2,1,09/01/2015,6,18:00,187,E10000023,3,63,6,60,5,4,6,0,0,0,6,4,2,0,0,2,1,E01027898
2015120005019,439418,465458,-1.398954,54.083536,12,3,1,1,09/01/2015,6,22:50,182,E10000023,2,1,3,60,0,-1,-1,0,0,0,7,4,1,0,0,2,1,E01027647
2015120005051,438750,466792,-1.408994,54.095575,12,3,1,1,09/01/2015,6,22:02,182,E10000023,2,1,3,70,0,-1,-1,0,0,0,6,5,2,0,0,2,1,E01027688
2015120005052,436511,473551,-1.442413,54.156482,12,3,1,1,09/01/2015,6,20:45,182,E10000023,2,1,3,70,0,-1,-1,0,0,0,6,4,1,0,0,2,1,E01027736
2015120005311,465613,466590,-0.998349,54.091043,12,3,2,1,10/01/2015,7,14:30,185,E10000023,5,94,6,60,0,-1,-1,0,0,0,1,4,1,0,0,2,1,E01027799
2015120005414,429679,456482,-1.548692,54.003517,12,2,1,5,10/01/2015,7,11:46,182,E10000023,3,61,6,30,0,-1,-1,0,0,4,1,4,1,0,0,1,1,E01027691
2015120005474,459703,455990,-1.090774,53.996505,12,2,2,1,10/01/2015,7,16:50,189,E06000014,4,1363,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013431
2015120005477,429010,456426,-1.558903,54.003052,12,2,2,2,10/01/2015,7,18:05,182,E10000023,6,396,6,30,0,-1,-1,0,0,4,4,1,2,0,0,1,1,E01027723
2015120005479,459676,451694,-1.092025,53.957902,12,3,1,1,10/01/2015,7,20:25,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01033068
2015120005509,469500,462094,-0.939962,54.050133,12,2,4,1,10/01/2015,7,17:13,185,E10000023,3,64,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01027797
2015120005547,442604,484661,-1.347548,54.255857,12,3,1,1,10/01/2015,7,22:00,181,E10000023,3,19,3,60,3,4,3,61,0,0,5,1,2,0,0,2,1,E01027637
2015120005685,430014,487509,-1.540506,54.282342,12,3,1,1,11/01/2015,1,07:23,181,E10000023,3,6055,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01033065
2015120005703,449370,482364,-1.244079,54.234608,12,3,1,1,11/01/2015,1,09:23,181,E10000023,3,170,6,60,8,4,6,0,0,0,1,1,2,0,0,2,1,E01027637
2015120005872,458388,451835,-1.111625,53.959315,12,3,2,1,09/01/2015,6,17:30,189,E06000014,3,59,6,30,3,4,6,2810,0,0,4,1,1,0,0,1,2,E01013393
2015120006146,423920,483175,-1.634448,54.243712,12,3,1,2,12/01/2015,2,07:35,181,E10000023,4,6268,6,60,0,-1,-1,0,0,0,6,5,2,0,0,2,1,E01027593
2015120006303,426610,480873,-1.593374,54.222892,12,3,2,1,12/01/2015,2,12:07,181,E10000023,4,6267,6,60,6,4,5,36,0,0,1,1,2,0,0,2,1,E01027628
2015120006482,417407,501622,-1.733319,54.409758,12,3,2,1,12/01/2015,2,16:34,184,E10000023,5,41,6,30,6,4,6,975,0,0,1,1,1,0,0,2,1,E01027770
2015120006580,391642,454623,-2.128954,53.987586,12,3,1,1,12/01/2015,2,19:40,180,E10000023,3,65,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01027563
2015120006772,464770,435871,-1.017743,53.815097,12,3,2,1,14/01/2015,4,08:50,187,E10000023,3,163,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01027903
2015120006819,456649,453894,-1.137743,53.978012,12,2,2,1,13/01/2015,3,07:50,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2015120006991,430393,455188,-1.537927,53.991846,12,3,1,1,13/01/2015,3,14:45,182,E10000023,3,61,2,30,3,2,6,6,0,5,1,1,1,0,0,1,1,E01027678
2015120007054,463057,460510,-1.038683,54.036725,12,3,2,1,13/01/2015,3,16:00,189,E06000014,5,90,6,30,3,4,6,1810,0,0,1,1,1,0,0,2,1,E01013438
2015120007142,408219,489018,-1.875220,54.296714,12,3,2,1,13/01/2015,3,18:20,184,E10000023,3,684,6,60,0,-1,-1,0,0,0,6,3,3,0,0,2,1,E01027744
2015120007181,466741,452388,-0.984221,53.963277,12,3,1,1,13/01/2015,3,18:05,189,E06000014,5,297,6,30,3,4,6,8310,0,0,6,1,1,0,0,2,1,E01013352
2015120007285,443666,494776,-1.329773,54.346667,12,3,1,1,14/01/2015,4,01:45,181,E10000023,3,19,3,70,0,-1,-1,0,0,0,6,1,2,0,7,2,1,E01027613
2015120007340,469864,474543,-0.931532,54.161950,12,3,1,1,14/01/2015,4,08:15,185,E10000023,5,61,6,60,6,4,4,1257,0,0,1,3,4,0,0,2,1,E01027782
2015120007359,415088,494656,-1.769398,54.347228,12,3,2,1,14/01/2015,4,08:18,184,E10000023,5,34,6,60,3,4,5,34,0,0,1,3,3,0,0,2,1,E01027758
2015120007390,429443,488474,-1.549181,54.291048,12,3,1,1,14/01/2015,4,08:50,181,E10000023,2,1,3,70,0,-1,-1,0,0,0,1,1,3,0,0,2,1,E01033065
2015120007394,479551,472456,-0.783760,54.141790,12,3,2,1,14/01/2015,4,10:05,185,E10000023,6,341,6,30,2,4,4,1257,0,0,1,1,1,0,0,1,2,E01027787
2015120007431,428968,449249,-1.560223,53.938551,12,3,2,1,14/01/2015,4,07:30,182,E10000023,3,658,6,60,0,-1,-1,0,0,0,6,5,2,0,0,2,1,E01027734
2015120007453,507941,482898,-0.345609,54.230425,12,3,3,1,14/01/2015,4,11:13,186,E10000023,3,165,1,60,1,4,4,1261,0,0,1,1,1,0,0,2,1,E01027807
2015120007660,460992,458208,-1.070670,54.016286,12,3,2,1,14/01/2015,4,16:51,189,E06000014,5,92,6,30,3,4,6,1810,0,0,1,1,1,0,0,1,1,E01013373
2015120007688,412747,487777,-1.805702,54.285469,12,3,2,1,14/01/2015,4,09:15,184,E10000023,3,6108,6,30,3,4,5,35,0,0,1,6,4,0,0,2,2,E01027760
2015120007693,433063,455152,-1.497210,53.991359,12,3,2,1,14/01/2015,4,08:45,182,E10000023,6,313,6,20,3,4,6,274,0,0,1,1,2,0,0,1,2,E01027663
2015120007779,436944,472610,-1.435897,54.147994,12,3,1,2,14/01/2015,4,16:20,182,E10000023,2,1,3,70,0,-1,-1,0,0,0,7,1,2,0,0,2,1,E01027736
2015120007844,504009,486175,-0.404767,54.260678,12,3,1,1,14/01/2015,4,21:00,186,E10000023,6,0,6,30,0,-1,-1,0,0,0,6,5,2,0,0,2,1,E01027868
2015120007875,460159,452114,-1.084583,53.961620,12,2,1,1,14/01/2015,4,23:50,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,4,5,2,0,0,1,1,E01013366
2015120007993,479129,471407,-0.790493,54.132429,12,3,1,1,14/01/2015,4,15:35,185,E10000023,4,1248,6,30,0,-1,-1,0,0,0,1,4,1,0,0,1,2,E01027790
2015120008144,438106,449497,-1.421002,53.940190,12,3,2,1,15/01/2015,5,13:00,182,E10000023,3,661,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01027725
2015120008359,460991,431931,-1.075909,53.780145,12,3,1,1,15/01/2015,5,17:05,187,E10000023,3,19,1,30,2,4,6,1151,0,0,4,1,2,0,0,1,2,E01027911
2015120008361,462152,452274,-1.054179,53.962823,12,3,2,2,15/01/2015,5,18:35,189,E06000014,5,408,6,30,6,3,6,7610,0,0,4,2,2,0,0,1,1,E01013384
2015120008371,461279,483820,-1.061102,54.246408,12,3,1,1,15/01/2015,5,19:55,185,E10000023,3,170,6,30,0,-1,-1,0,0,4,4,5,2,0,0,2,1,E01027780
2015120008418,447807,432993,-1.275799,53.791064,12,3,1,2,15/01/2015,5,22:20,187,E10000023,4,1222,6,60,0,-1,-1,0,0,0,6,4,1,0,0,2,1,E01027898
2015120008520,429851,455785,-1.546136,53.997243,12,3,1,1,16/01/2015,6,09:12,182,E10000023,3,61,6,30,3,4,6,701,0,0,1,1,2,0,0,1,1,E01027677
2015120008523,458836,452362,-1.104696,53.964001,12,3,2,1,16/01/2015,6,08:35,189,E06000014,5,405,6,30,6,4,6,3010,0,0,1,1,1,0,0,1,1,E01013390
2015120008601,504295,488443,-0.399589,54.280995,12,2,2,1,16/01/2015,6,11:01,186,E10000023,6,738,6,30,6,4,6,748,0,0,1,1,1,0,0,1,1,E01027806
2015120008608,413312,487618,-1.797030,54.284026,12,3,1,1,16/01/2015,6,10:50,184,E10000023,3,6108,6,60,3,4,6,0,0,0,1,3,3,0,0,2,1,E01027760
2015120008714,410531,463833,-1.840569,54.070326,12,3,1,1,16/01/2015,6,13:38,182,E10000023,4,6265,6,40,0,-1,-1,0,0,0,1,3,3,0,0,2,1,E01027693
2015120008720,424212,497057,-1.628847,54.368456,12,3,2,2,16/01/2015,6,12:24,184,E10000023,3,1,6,50,0,-1,-1,0,0,0,1,1,1,4,0,2,1,E01027747
2015120008756,461088,451079,-1.070632,53.952210,12,3,1,1,16/01/2015,6,15:00,189,E06000014,5,295,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013364
2015120008891,460222,453740,-1.083302,53.976225,12,3,1,1,16/01/2015,6,10:50,189,E06000014,6,3111,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013350
2015120008926,457765,452383,-1.121015,53.964310,12,3,2,1,12/01/2015,2,18:00,189,E06000014,3,59,6,30,7,2,5,285,0,5,4,1,1,0,0,1,2,E01013392
2015120008931,460736,452391,-1.075735,53.964042,12,3,1,1,16/01/2015,6,18:10,189,E06000014,3,1036,6,30,3,4,6,7310,0,0,4,1,2,0,0,1,1,E01013369
2015120009065,416244,501086,-1.751266,54.404979,12,3,1,1,17/01/2015,7,01:15,184,E10000023,3,6108,6,30,3,4,6,960,0,0,4,1,2,0,0,2,1,E01027769
2015120009321,432184,477066,-1.508294,54.188360,12,3,2,2,17/01/2015,7,12:30,182,E10000023,5,87,6,30,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01027736
2015120009395,389086,464444,-2.168291,54.075805,12,3,2,2,17/01/2015,7,13:00,180,E10000023,5,393,6,60,0,-1,-1,0,0,0,1,3,3,0,0,2,1,E01027562
2015120009483,455119,430780,-1.165214,53.770454,12,3,1,1,17/01/2015,7,18:05,187,E10000023,3,63,6,30,3,4,6,1047,0,8,4,2,2,0,0,2,1,E01027893
2015120009498,417019,501019,-1.739331,54.404352,12,3,2,1,17/01/2015,7,10:20,184,E10000023,3,6108,6,20,3,4,6,1307,0,1,1,1,2,0,0,2,2,E01027770
2015120009979,435428,477541,-1.458528,54.192416,12,2,2,4,18/01/2015,1,11:58,182,E10000023,3,61,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01027736
2015120010129,483300,472741,-0.726309,54.143758,12,3,1,1,18/01/2015,1,23:23,185,E10000023,3,64,6,60,0,-1,-1,0,0,0,6,3,3,0,0,2,1,E01027779
2015120010475,491300,476203,-0.602833,54.173506,12,3,5,2,19/01/2015,2,15:45,185,E10000023,3,64,6,60,3,4,6,1811,0,0,1,1,2,0,0,2,1,E01027796
2015120010514,461849,432605,-1.062756,53.786101,12,3,1,1,19/01/2015,2,15:25,187,E10000023,3,19,6,20,6,4,6,1431,2,4,1,1,2,0,0,1,1,E01027878
2015120010775,431097,469436,-1.525735,54.119855,12,2,2,1,20/01/2015,3,08:30,182,E10000023,3,61,6,40,1,4,3,61,0,0,1,1,2,0,0,1,1,E01027643
2015120010860,458649,455498,-1.106944,53.992204,12,3,2,1,20/01/2015,3,11:30,189,E06000014,3,1237,1,60,1,4,5,417,0,0,1,1,1,0,0,2,1,E01013429
2015120011041,433464,455762,-1.491027,53.996816,12,3,2,1,20/01/2015,3,15:30,182,E10000023,5,47,6,30,3,4,6,280,0,0,1,1,2,0,0,1,1,E01027728
2015120011055,461841,431696,-1.063059,53.777933,12,3,3,2,20/01/2015,3,16:50,187,E10000023,3,1041,6,30,3,4,6,1140,0,0,4,1,1,0,0,1,1,E01027909
2015120011262,426079,456895,-1.603578,54.007423,12,3,2,1,21/01/2015,4,07:24,182,E10000023,3,59,6,60,6,4,5,257,0,0,1,3,3,0,0,2,1,E01027664
2015120011315,425074,465894,-1.618172,54.088350,12,3,3,2,21/01/2015,4,09:44,182,E10000023,5,31,6,60,0,-1,-1,0,0,0,1,6,4,0,0,2,1,E01027681
2015120011358,485899,475533,-0.685739,54.168417,12,3,1,1,21/01/2015,4,09:30,185,E10000023,6,1759,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01027796
2015120011541,460050,453513,-1.085969,53.974205,12,3,2,1,21/01/2015,4,17:44,189,E06000014,6,3110,6,30,3,4,6,3110,0,1,4,1,2,0,0,1,1,E01013350
2015120011781,458218,447960,-1.114953,53.924511,12,2,6,4,22/01/2015,5,06:57,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013340
2015120011997,458505,452503,-1.109714,53.965305,12,3,2,1,20/01/2015,3,07:45,189,E06000014,3,1176,6,30,0,-1,-1,0,0,0,1,1,2,0,0,2,2,E01013392
2015120012025,436748,494249,-1.436254,54.342475,12,3,1,1,21/01/2015,4,16:00,181,E10000023,3,167,6,30,0,-1,-1,0,0,0,1,1,3,0,0,1,2,E01027611
2015120012113,436917,493726,-1.433719,54.337763,12,3,3,1,22/01/2015,5,16:45,181,E10000023,4,1333,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01027608
2015120012134,431097,469680,-1.525710,54.122048,12,3,2,1,22/01/2015,5,17:00,182,E10000023,5,422,6,30,8,2,6,0,0,5,4,1,2,0,0,1,1,E01027708
2015120012340,503168,479435,-0.419987,54.200296,12,3,2,2,23/01/2015,6,07:40,186,E10000023,3,1039,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01027835
2015120012389,459062,450408,-1.101630,53.946415,12,2,2,2,23/01/2015,6,08:11,189,E06000014,3,1036,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013358
2015120012669,457148,450985,-1.130679,53.951815,12,3,1,1,20/01/2015,3,15:50,189,E06000014,5,413,6,30,3,4,6,5710,0,0,1,1,1,0,0,1,2,E01013445
2015120012862,459502,454403,-1.094149,53.982266,12,2,1,1,24/01/2015,7,01:04,189,E06000014,5,419,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01013431
2015120013047,438206,479732,-1.415677,54.211907,12,2,1,1,24/01/2015,7,11:40,181,E10000023,3,167,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01027635
2015120013051,484412,513078,-0.697894,54.505999,12,3,2,1,24/01/2015,7,12:20,186,E10000023,3,174,6,30,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01027841
2015120013091,461787,455821,-1.059023,53.994741,12,3,2,1,23/01/2015,6,20:00,189,E06000014,5,90,6,30,3,4,5,414,0,0,4,1,1,0,0,1,2,E01013409
2015120013257,433115,452281,-1.496727,53.965553,12,2,2,2,24/01/2015,7,18:20,182,E10000023,3,658,6,60,3,4,6,47,0,0,4,1,1,0,0,2,1,E01027704
2015120013504,429154,496021,-1.552886,54.358888,12,3,1,1,25/01/2015,1,02:00,181,E10000023,5,55,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01027603
2015120013524,439126,475962,-1.402060,54.177957,12,3,1,1,25/01/2015,1,09:20,182,E10000023,6,772,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01027737
2015120013935,443865,481047,-1.328720,54.223273,12,3,2,2,26/01/2015,2,07:14,181,E10000023,3,168,3,60,3,4,3,168,0,0,1,1,2,0,0,2,1,E01027621
2015120014046,505357,484634,-0.384623,54.246558,12,3,2,1,26/01/2015,2,10:15,186,E10000023,6,3506,1,40,1,4,6,0,0,0,1,1,1,0,0,2,1,E01027867
2015120014299,459619,451306,-1.092969,53.954421,12,3,1,1,26/01/2015,2,18:30,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013416
2015120014389,432537,455791,-1.505164,53.997136,12,3,2,1,26/01/2015,2,18:30,182,E10000023,3,59,6,30,3,4,6,819,0,0,4,1,1,0,0,1,1,E01027727
2015120014858,430637,454388,-1.534286,53.984642,12,3,2,1,24/01/2015,7,13:15,182,E10000023,6,9,6,30,3,4,6,778,0,0,1,1,1,0,0,1,2,E01027732
2015120015184,462617,450552,-1.047445,53.947292,12,3,2,1,28/01/2015,4,09:45,189,E06000014,5,409,1,30,1,4,6,7710,0,0,1,2,2,0,0,1,1,E01013378
2015120015377,439859,463937,-1.392413,54.069833,12,3,2,1,28/01/2015,4,13:30,182,E10000023,2,1,3,70,0,-1,-1,0,0,0,1,5,2,0,0,2,1,E01027647
2015120015408,494061,468676,-0.562894,54.105381,12,2,1,1,28/01/2015,4,14:50,185,E10000023,5,360,6,60,0,-1,-1,0,0,0,1,4,2,0,0,2,1,E01027803
2015120015504,458829,462486,-1.102849,54.054981,12,3,1,1,28/01/2015,4,17:48,181,E10000023,6,1706,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01027601
2015120015555,484808,489807,-0.698417,54.296850,12,3,2,2,28/01/2015,4,19:44,185,E10000023,3,169,6,60,0,-1,-1,0,0,0,6,4,2,0,0,2,1,E01027802
2015120015721,433752,466833,-1.485407,54.096295,12,3,1,1,29/01/2015,5,07:21,182,E10000023,5,263,6,30,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01027643
2015120015882,416724,500108,-1.743927,54.396175,12,2,2,1,27/01/2015,3,10:00,184,E10000023,5,122,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01027754
2015120016002,447377,434984,-1.282021,53.808997,12,3,2,2,29/01/2015,5,15:55,187,E10000023,5,311,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01027914
2015120016005,438408,467716,-1.414106,54.103905,12,3,1,1,29/01/2015,5,14:08,182,E10000023,2,1,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01027687
